kecamatan,kelurahan,lintang_selatan,bujur_timur,parameter,hasil_analisa
Kebayoran Lama,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Kesadahan,109
Kebayoran Lama,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Krom Heksavalen,<0.003
Kebayoran Lama,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Mangan (Mn),<0.05
Kebayoran Lama,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Nitrat,1
Kebayoran Lama,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Nitrit,0
Kebayoran Lama,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Seng (Zn),0
Kebayoran Lama,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Sulfat,3
Kebayoran Lama,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Timah Hitam (Pb),0
Kebayoran Lama,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Detergen,0
Pasar Minggu,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Zat Organik,0
Pasar Minggu,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Total Coliform,100
Pasar Minggu,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",E.Coli,0
Pasar Minggu,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Indeks Pencemaran,1
Pasar Minggu,kebayoran lam a selatan,"06o14’54,1” ","  106o46’59,2”",Kategori,Tercemar Ringan
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Warna,18
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Kekeruhan,0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Air Raksa,<0.0003
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Besi (Fe),0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Fluorida,0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Cadmium (Cd),0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Kesadahan,75
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Krom Heksavalen,<0.003
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Mangan (Mn),<0.05
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Nitrat,3
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Nitrit,0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Seng (Zn),0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Sulfat,6
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Timah Hitam (Pb),0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Detergen,0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Zat Organik,0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Total Coliform,0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",E.Coli,0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Indeks Pencemaran,0
Pasar Minggu,kaboran lama utara,"06o14’30,1” ","  106o46’51,8”",Kategori,MemenuhiBaku Mutu
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Warna,20
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Kekeruhan,0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Air Raksa,<0.0003
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Besi (Fe),0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Fluorida,0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Cadmium (Cd),0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Kesadahan,85
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Krom Heksavalen,<0.003
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Mangan (Mn),<0.05
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Nitrat,2
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Nitrit,0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Seng (Zn),<0.01
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Sulfat,4
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Timah Hitam (Pb),0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Detergen,0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Zat Organik,0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Total Coliform,0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",E.Coli,0
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Indeks Pencemaran,1
Pasar Minggu,Pondok Pinang,"06o16’12,0” ","  106o46’33,3”",Kategori,Tercemar Ringan
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Warna,17
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Kekeruhan,0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Air Raksa,<0.0003
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Besi (Fe),0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Fluorida,0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Cadmium (Cd),0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Kesadahan,85
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Krom Heksavalen,<0.003
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Mangan (Mn),0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Nitrat,2
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Nitrit,0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Seng (Zn),<0.01
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Sulfat,4
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Timah Hitam (Pb),0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Detergen,0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Zat Organik,0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Total Coliform,0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",E.Coli,0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Indeks Pencemaran,0
Cilandak,Cilandak Barat,"06o16’59,9” ","  106o47’31,0”",Kategori,MemenuhiBaku Mutu
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Warna,26
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Kekeruhan,2
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Air Raksa,<0.0003
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Besi (Fe),0
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Fluorida,0
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Cadmium (Cd),0
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Kesadahan,102
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Krom Heksavalen,<0.003
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Mangan (Mn),<0.05
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Nitrat,1
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Nitrit,0
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Seng (Zn),<0.01
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Sulfat,11
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Timah Hitam (Pb),0
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Detergen,0
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Zat Organik,1
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Total Coliform,500
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",E.Coli,0
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Indeks Pencemaran,4
Cilandak,Cipete Selatan,"06o16’26,8” ","  106o47’55,1”",Kategori,Tercemar Ringan
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Warna,23
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Kekeruhan,0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Air Raksa,<0.0003
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Besi (Fe),0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Fluorida,0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Cadmium (Cd),0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Kesadahan,73
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Krom Heksavalen,<0.003
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Mangan (Mn),0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Nitrat,3
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Nitrit,0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Seng (Zn),0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Sulfat,4
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Timah Hitam (Pb),0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Detergen,0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Zat Organik,0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Total Coliform,0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",E.Coli,0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Indeks Pencemaran,0
Cilandak,Gandaria Selatan,"06o16’13,7” ","  106o47’38,1”",Kategori,Tercemar Ringan
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Warna,28
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Kekeruhan,3
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Air Raksa,<0.0003
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Besi (Fe),0
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Fluorida,0
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Cadmium (Cd),0
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Kesadahan,71
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Krom Heksavalen,<0.003
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Mangan (Mn),<0.05
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Nitrat,3
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Nitrit,0
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Seng (Zn),<0.01
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Sulfat,10
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Timah Hitam (Pb),0
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Detergen,0
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Zat Organik,0
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Total Coliform,6300
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",E.Coli,2800
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Indeks Pencemaran,8
Cilandak,lebak bulus,"06o18’16,4” ","  106o47’03,7”",Kategori,Tercemar Sedang
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Warna,22
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Kekeruhan,0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Air Raksa,<0.0003
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Besi (Fe),0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Fluorida,0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Cadmium (Cd),0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Kesadahan,64
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Krom Heksavalen,<0.003
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Mangan (Mn),0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Nitrat,2
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Nitrit,0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Seng (Zn),<0.01
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Sulfat,7
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Timah Hitam (Pb),0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Detergen,0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Zat Organik,1
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Total Coliform,0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",E.Coli,0
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Indeks Pencemaran,2
Cilandak,pondok labu,"06o18’23,5” ","  106o47’54,3”",Kategori,Tercemar Ringan
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Warna,27
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Kekeruhan,5
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Air Raksa,<0.0003
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Besi (Fe),0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Fluorida,0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Cadmium (Cd),0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Kesadahan,133
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Krom Heksavalen,<0.003
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Mangan (Mn),0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Nitrat,0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Nitrit,0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Seng (Zn),<0.01
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Sulfat,6
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Timah Hitam (Pb),0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Detergen,0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Zat Organik,0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Total Coliform,0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",E.Coli,0
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Indeks Pencemaran,2
Kebayoran Baru,cipete utara ,"06o16’46,4” ","  106o48’10,3”",Kategori,Tercemar Ringan
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Warna,19
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Kekeruhan,0
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Air Raksa,<0.0003
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Besi (Fe),0
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Fluorida,0
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Cadmium (Cd),0
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Kesadahan,106
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Krom Heksavalen,<0.003
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Mangan (Mn),<0.05
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Nitrat,2
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Nitrit,0
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Seng (Zn),<0.01
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Sulfat,5
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Timah Hitam (Pb),0
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Detergen,0
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Zat Organik,1
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Total Coliform,800
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",E.Coli,400
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Indeks Pencemaran,4
Kebayoran Baru,Gandaria Utara,"06o15’26,9” ","  106o47’16,9”",Kategori,Tercemar Ringan
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Warna,28
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Kekeruhan,3
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Air Raksa,<0.0003
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Besi (Fe),0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Fluorida,0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Cadmium (Cd),0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Kesadahan,119
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Krom Heksavalen,<0.003
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Mangan (Mn),0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Nitrat,0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Nitrit,0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Seng (Zn),<0.01
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Sulfat,8
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Timah Hitam (Pb),0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Detergen,0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Zat Organik,0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Total Coliform,0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",E.Coli,0
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Indeks Pencemaran,1
Kebayoran Baru,Gunung,"06o11’06,3” ","  106o50’52,4”",Kategori,Tercemar Ringan
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Warna,26
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Kekeruhan,0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Air Raksa,<0.0003
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Besi (Fe),0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Fluorida,0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Cadmium (Cd),0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Kesadahan,87
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Krom Heksavalen,<0.003
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Mangan (Mn),<0.05
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Nitrat,3
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Nitrit,0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Seng (Zn),0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Sulfat,6
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Timah Hitam (Pb),0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Detergen,0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Zat Organik,0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Total Coliform,0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",E.Coli,0
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Indeks Pencemaran,1
Kebayoran Baru,Kramat Pela ,"06o14’41,52” ","  106o47’26,68”",Kategori,Tercemar Ringan
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Warna,30
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Kekeruhan,0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Air Raksa,<0.0003
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Besi (Fe),0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Fluorida,0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Cadmium (Cd),0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Kesadahan,92
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Krom Heksavalen,<0.003
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Mangan (Mn),<0.05
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Nitrat,3
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Nitrit,0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Seng (Zn),0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Sulfat,11
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Timah Hitam (Pb),0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Detergen,0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Zat Organik,0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Total Coliform,0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",E.Coli,0
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Indeks Pencemaran,1
Kebayoran Baru,Melawai,"06o14’54,1” ","  106o48’09,5”",Kategori,Tercemar Ringan
Kebayoran Baru,Petogogan,"06o14’40,0” ","  106o48’49,3”",Warna,54
Kebayoran Baru,Petogogan,"06o14’40,0” ","  106o48’49,3”",Kekeruhan,10
Kebayoran Baru,Petogogan,"06o14’40,0” ","  106o48’49,3”",Air Raksa,<0.0003
Kebayoran Baru,Petogogan,"06o14’40,0” ","  106o48’49,3”",Besi (Fe),0
Kebayoran Baru,Petogogan,"06o14’40,0” ","  106o48’49,3”",Fluorida,0
Kebayoran Baru,Petogogan,"06o14’40,0” ","  106o48’49,3”",Cadmium (Cd),0
